goos: linux
goarch: amd64
pkg: blog-examples/compression-overview/dict
cpu: 12th Gen Intel(R) Core(TM) i5-12500
BenchmarkCompress/dict=br.dict.112k.bin/lib=brotli/level=10      	       4	 640191481 ns/op	   1.71 MB/s	    163459 comp_bytes	         6.703 ratio	  263312 B/op	       3 allocs/op
BenchmarkCompress/dict=br.dict.112k.bin/lib=brotli/level=11      	       2	1731106776 ns/op	   0.63 MB/s	    159444 comp_bytes	         6.872 ratio	  893760 B/op	    6662 allocs/op
BenchmarkCompress/dict=br.dict.112k.bin/lib=brotli/level=11      	       2	1731459706 ns/op	   0.63 MB/s	    159444 comp_bytes	         6.872 ratio	  893760 B/op	    6662 allocs/op
BenchmarkCompress/dict=br.dict.112k.bin/lib=brotli/level=11      	       2	1731818092 ns/op	   0.63 MB/s	    159444 comp_bytes	         6.872 ratio	  893760 B/op	    6662 allocs/op
BenchmarkCompress/dict=br.dict.112k.bin/lib=brotli/level=11      	       2	1730723032 ns/op	   0.63 MB/s	    159444 comp_bytes	         6.872 ratio	  893760 B/op	    6662 allocs/op
BenchmarkCompress/dict=br.dict.112k.bin/lib=brotli/level=11      	       2	1731048168 ns/op	   0.63 MB/s	    159444 comp_bytes	         6.872 ratio	  893760 B/op	    6662 allocs/op
BenchmarkCompress/dict=br.dict.112k.bin/lib=brotli/level=11      	       2	1731448118 ns/op	   0.63 MB/s	    159444 comp_bytes	         6.872 ratio	  893760 B/op	    6662 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=1           	     207	  11525526 ns/op	  95.06 MB/s	    236918 comp_bytes	         4.625 ratio	   25272 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=1           	     207	  11528007 ns/op	  95.04 MB/s	    236918 comp_bytes	         4.625 ratio	   25272 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=1           	     207	  11535433 ns/op	  94.98 MB/s	    236918 comp_bytes	         4.625 ratio	   25272 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=1           	     207	  11526917 ns/op	  95.05 MB/s	    236918 comp_bytes	         4.625 ratio	   25272 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=1           	     207	  11528775 ns/op	  95.03 MB/s	    236918 comp_bytes	         4.625 ratio	   25272 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=1           	     207	  11514903 ns/op	  95.15 MB/s	    236918 comp_bytes	         4.625 ratio	   25272 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=3           	     130	  18262117 ns/op	  59.99 MB/s	    187023 comp_bytes	         5.858 ratio	   88559 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=3           	     130	  18203072 ns/op	  60.19 MB/s	    187023 comp_bytes	         5.858 ratio	   88559 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=3           	     130	  18205885 ns/op	  60.18 MB/s	    187023 comp_bytes	         5.858 ratio	   88559 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=3           	     130	  18218005 ns/op	  60.14 MB/s	    187023 comp_bytes	         5.858 ratio	   88559 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=3           	     130	  18287845 ns/op	  59.91 MB/s	    187023 comp_bytes	         5.858 ratio	   88559 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=3           	     130	  18185981 ns/op	  60.25 MB/s	    187023 comp_bytes	         5.858 ratio	   88559 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=7           	      78	  30449012 ns/op	  35.98 MB/s	    161124 comp_bytes	         6.800 ratio	  223208 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=7           	      78	  30373967 ns/op	  36.07 MB/s	    161124 comp_bytes	         6.800 ratio	  223208 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=7           	      78	  30475279 ns/op	  35.95 MB/s	    161124 comp_bytes	         6.800 ratio	  223208 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=7           	      75	  31437602 ns/op	  34.85 MB/s	    161124 comp_bytes	         6.800 ratio	  232136 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=7           	      78	  30532536 ns/op	  35.88 MB/s	    161124 comp_bytes	         6.800 ratio	  223208 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=7           	      78	  30398649 ns/op	  36.04 MB/s	    161124 comp_bytes	         6.800 ratio	  223208 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=11          	       5	 433944439 ns/op	   2.52 MB/s	    151148 comp_bytes	         7.249 ratio	16038684 B/op	      14 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=11          	       5	 431046144 ns/op	   2.54 MB/s	    151148 comp_bytes	         7.249 ratio	16038684 B/op	      14 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=11          	       5	 436127434 ns/op	   2.51 MB/s	    151148 comp_bytes	         7.249 ratio	16038684 B/op	      14 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=11          	       5	 431161216 ns/op	   2.54 MB/s	    151148 comp_bytes	         7.249 ratio	16038684 B/op	      14 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=11          	       5	 434226294 ns/op	   2.52 MB/s	    151148 comp_bytes	         7.249 ratio	16038684 B/op	      14 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=zstd/level=11          	       5	 432895491 ns/op	   2.53 MB/s	    151148 comp_bytes	         7.249 ratio	16038684 B/op	      14 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=3         	     147	  16116491 ns/op	  67.98 MB/s	    149233 comp_bytes	         7.342 ratio	   64569 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=3         	     147	  16160013 ns/op	  67.80 MB/s	    149233 comp_bytes	         7.342 ratio	   64569 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=3         	     148	  16112975 ns/op	  68.00 MB/s	    149233 comp_bytes	         7.342 ratio	   64133 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=3         	     147	  16134798 ns/op	  67.90 MB/s	    149233 comp_bytes	         7.342 ratio	   64569 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=3         	     148	  16113100 ns/op	  68.00 MB/s	    149233 comp_bytes	         7.342 ratio	   64133 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=3         	     148	  16112215 ns/op	  68.00 MB/s	    149233 comp_bytes	         7.342 ratio	   64133 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=4         	     129	  18324153 ns/op	  59.79 MB/s	    147617 comp_bytes	         7.422 ratio	   76152 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=4         	     129	  18356599 ns/op	  59.69 MB/s	    147617 comp_bytes	         7.422 ratio	   76152 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=4         	     130	  18298262 ns/op	  59.88 MB/s	    147617 comp_bytes	         7.422 ratio	   75566 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=4         	     130	  18311821 ns/op	  59.83 MB/s	    147617 comp_bytes	         7.422 ratio	   75566 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=4         	     130	  18299072 ns/op	  59.87 MB/s	    147617 comp_bytes	         7.422 ratio	   75566 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=4         	     130	  18324076 ns/op	  59.79 MB/s	    147617 comp_bytes	         7.422 ratio	   75566 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=5         	      96	  22406953 ns/op	  48.90 MB/s	    144325 comp_bytes	         7.591 ratio	  127336 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=5         	      88	  22773866 ns/op	  48.11 MB/s	    144325 comp_bytes	         7.591 ratio	  137417 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=5         	      88	  22864710 ns/op	  47.92 MB/s	    144325 comp_bytes	         7.591 ratio	  137417 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=5         	     104	  22782852 ns/op	  48.09 MB/s	    144325 comp_bytes	         7.591 ratio	  118806 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=5         	      88	  22822456 ns/op	  48.01 MB/s	    144325 comp_bytes	         7.591 ratio	  137417 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=5         	      88	  22829430 ns/op	  47.99 MB/s	    144325 comp_bytes	         7.591 ratio	  137417 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=6         	     102	  23448502 ns/op	  46.72 MB/s	    144130 comp_bytes	         7.602 ratio	  131094 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=6         	      87	  23568194 ns/op	  46.49 MB/s	    144130 comp_bytes	         7.602 ratio	  150860 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=6         	     100	  23601822 ns/op	  46.42 MB/s	    144130 comp_bytes	         7.602 ratio	  133386 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=6         	      87	  23602262 ns/op	  46.42 MB/s	    144130 comp_bytes	         7.602 ratio	  150860 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=6         	     100	  23620226 ns/op	  46.39 MB/s	    144130 comp_bytes	         7.602 ratio	  133386 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=6         	     100	  23620632 ns/op	  46.38 MB/s	    144130 comp_bytes	         7.602 ratio	  133386 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=7         	      98	  24141681 ns/op	  45.38 MB/s	    143876 comp_bytes	         7.615 ratio	  190603 B/op	      16 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=7         	      86	  24129679 ns/op	  45.41 MB/s	    143876 comp_bytes	         7.615 ratio	  210286 B/op	      16 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=7         	      98	  24057221 ns/op	  45.54 MB/s	    143876 comp_bytes	         7.615 ratio	  190603 B/op	      16 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=7         	      84	  23978700 ns/op	  45.69 MB/s	    143876 comp_bytes	         7.615 ratio	  214114 B/op	      16 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=7         	      85	  23966310 ns/op	  45.72 MB/s	    143876 comp_bytes	         7.615 ratio	  212178 B/op	      16 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=7         	      98	  24269867 ns/op	  45.14 MB/s	    143876 comp_bytes	         7.615 ratio	  190603 B/op	      16 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=8         	      91	  26155031 ns/op	  41.89 MB/s	    143870 comp_bytes	         7.615 ratio	  339728 B/op	      16 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=8         	      92	  25836820 ns/op	  42.41 MB/s	    143870 comp_bytes	         7.615 ratio	  336574 B/op	      16 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=8         	      91	  26065180 ns/op	  42.03 MB/s	    143870 comp_bytes	         7.615 ratio	  339728 B/op	      16 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=8         	      91	  26231784 ns/op	  41.77 MB/s	    143870 comp_bytes	         7.615 ratio	  339728 B/op	      16 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=8         	      90	  26278909 ns/op	  41.69 MB/s	    143870 comp_bytes	         7.615 ratio	  342952 B/op	      16 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=8         	      91	  26078319 ns/op	  42.01 MB/s	    143870 comp_bytes	         7.615 ratio	  339728 B/op	      16 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=9         	      88	  26930084 ns/op	  40.68 MB/s	    143811 comp_bytes	         7.619 ratio	  542512 B/op	      16 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=9         	      88	  26858333 ns/op	  40.79 MB/s	    143811 comp_bytes	         7.619 ratio	  542512 B/op	      16 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=9         	      88	  26994250 ns/op	  40.59 MB/s	    143811 comp_bytes	         7.619 ratio	  542512 B/op	      16 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=9         	      88	  26923871 ns/op	  40.69 MB/s	    143811 comp_bytes	         7.619 ratio	  542512 B/op	      16 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=9         	      88	  26926137 ns/op	  40.69 MB/s	    143811 comp_bytes	         7.619 ratio	  542512 B/op	      16 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=9         	      88	  26885124 ns/op	  40.75 MB/s	    143811 comp_bytes	         7.619 ratio	  542512 B/op	      16 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=10        	       4	 607550864 ns/op	   1.80 MB/s	    138823 comp_bytes	         7.892 ratio	  263264 B/op	       3 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=10        	       4	 606251121 ns/op	   1.81 MB/s	    138823 comp_bytes	         7.892 ratio	  263264 B/op	       3 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=10        	       4	 607203379 ns/op	   1.80 MB/s	    138823 comp_bytes	         7.892 ratio	  263264 B/op	       3 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=10        	       4	 605689945 ns/op	   1.81 MB/s	    138823 comp_bytes	         7.892 ratio	  263264 B/op	       3 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=10        	       4	 606861396 ns/op	   1.81 MB/s	    138823 comp_bytes	         7.892 ratio	  263264 B/op	       3 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=10        	       4	 605593060 ns/op	   1.81 MB/s	    138823 comp_bytes	         7.892 ratio	  263264 B/op	       3 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=11        	       2	1660287378 ns/op	   0.66 MB/s	    134953 comp_bytes	         8.119 ratio	  931120 B/op	    7352 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=11        	       2	1658230656 ns/op	   0.66 MB/s	    134953 comp_bytes	         8.119 ratio	  931120 B/op	    7352 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=11        	       2	1657695118 ns/op	   0.66 MB/s	    134953 comp_bytes	         8.119 ratio	  931120 B/op	    7352 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=11        	       2	1658413860 ns/op	   0.66 MB/s	    134953 comp_bytes	         8.119 ratio	  931120 B/op	    7352 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=11        	       2	1657285941 ns/op	   0.66 MB/s	    134953 comp_bytes	         8.119 ratio	  931120 B/op	    7352 allocs/op
BenchmarkCompress/dict=br.dict.1m.bin/lib=brotli/level=11        	       2	1657330216 ns/op	   0.66 MB/s	    134953 comp_bytes	         8.119 ratio	  931120 B/op	    7352 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=1              	     404	   5914761 ns/op	 185.24 MB/s	    250388 comp_bytes	         4.376 ratio	   12938 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=1              	     409	   5852288 ns/op	 187.21 MB/s	    250388 comp_bytes	         4.376 ratio	   12780 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=1              	     408	   5870647 ns/op	 186.63 MB/s	    250388 comp_bytes	         4.376 ratio	   12811 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=1              	     409	   5852362 ns/op	 187.21 MB/s	    250388 comp_bytes	         4.376 ratio	   12780 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=1              	     409	   5853060 ns/op	 187.19 MB/s	    250388 comp_bytes	         4.376 ratio	   12780 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=1              	     409	   5851179 ns/op	 187.25 MB/s	    250388 comp_bytes	         4.376 ratio	   12780 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=3              	     172	  13839106 ns/op	  79.17 MB/s	    245419 comp_bytes	         4.464 ratio	   66977 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=3              	     172	  13813378 ns/op	  79.32 MB/s	    245419 comp_bytes	         4.464 ratio	   66977 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=3              	     172	  13798329 ns/op	  79.40 MB/s	    245419 comp_bytes	         4.464 ratio	   66977 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=3              	     172	  13814137 ns/op	  79.31 MB/s	    245419 comp_bytes	         4.464 ratio	   66977 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=3              	     172	  13815576 ns/op	  79.30 MB/s	    245419 comp_bytes	         4.464 ratio	   66977 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=3              	     172	  13796276 ns/op	  79.41 MB/s	    245419 comp_bytes	         4.464 ratio	   66977 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=7              	      88	  26639704 ns/op	  41.13 MB/s	    231989 comp_bytes	         4.723 ratio	  197960 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=7              	      88	  26638415 ns/op	  41.13 MB/s	    231989 comp_bytes	         4.723 ratio	  197960 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=7              	      90	  26583946 ns/op	  41.21 MB/s	    231989 comp_bytes	         4.723 ratio	  193561 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=7              	      88	  26655162 ns/op	  41.10 MB/s	    231989 comp_bytes	         4.723 ratio	  197960 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=7              	      78	  26633657 ns/op	  41.14 MB/s	    231989 comp_bytes	         4.723 ratio	  223340 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=7              	      88	  26661372 ns/op	  41.09 MB/s	    231989 comp_bytes	         4.723 ratio	  197960 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=11             	       5	 408760471 ns/op	   2.68 MB/s	    224188 comp_bytes	         4.887 ratio	16040944 B/op	      14 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=11             	       5	 414217306 ns/op	   2.65 MB/s	    224188 comp_bytes	         4.887 ratio	16040944 B/op	      14 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=11             	       5	 408922629 ns/op	   2.68 MB/s	    224188 comp_bytes	         4.887 ratio	16040944 B/op	      14 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=11             	       5	 409468388 ns/op	   2.68 MB/s	    224188 comp_bytes	         4.887 ratio	16040944 B/op	      14 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=11             	       5	 411580187 ns/op	   2.66 MB/s	    224188 comp_bytes	         4.887 ratio	16040944 B/op	      14 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=zstd/level=11             	       5	 408425837 ns/op	   2.68 MB/s	    224188 comp_bytes	         4.887 ratio	16040944 B/op	      14 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=3            	     154	  15402391 ns/op	  71.13 MB/s	    225879 comp_bytes	         4.851 ratio	   61658 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=3            	     154	  15387811 ns/op	  71.20 MB/s	    225879 comp_bytes	         4.851 ratio	   61623 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=3            	     154	  15388588 ns/op	  71.20 MB/s	    225879 comp_bytes	         4.851 ratio	   61623 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=3            	     154	  15379880 ns/op	  71.24 MB/s	    225879 comp_bytes	         4.851 ratio	   61623 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=3            	     154	  15393153 ns/op	  71.18 MB/s	    225879 comp_bytes	         4.851 ratio	   61623 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=3            	     154	  15385172 ns/op	  71.21 MB/s	    225879 comp_bytes	         4.851 ratio	   61623 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=4            	     130	  18323386 ns/op	  59.79 MB/s	    220637 comp_bytes	         4.966 ratio	   75625 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=4            	     130	  18319303 ns/op	  59.81 MB/s	    220637 comp_bytes	         4.966 ratio	   75625 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=4            	     130	  18268181 ns/op	  59.97 MB/s	    220637 comp_bytes	         4.966 ratio	   75625 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=4            	     130	  18321819 ns/op	  59.80 MB/s	    220637 comp_bytes	         4.966 ratio	   75625 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=4            	     130	  18265082 ns/op	  59.99 MB/s	    220637 comp_bytes	         4.966 ratio	   75625 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=4            	     130	  18285544 ns/op	  59.92 MB/s	    220637 comp_bytes	         4.966 ratio	   75625 B/op	       0 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=5            	      93	  22696254 ns/op	  48.27 MB/s	    213193 comp_bytes	         5.139 ratio	  135061 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=5            	      93	  22691167 ns/op	  48.28 MB/s	    213193 comp_bytes	         5.139 ratio	  135061 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=5            	      94	  22692354 ns/op	  48.28 MB/s	    213193 comp_bytes	         5.139 ratio	  133843 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=5            	      94	  22688955 ns/op	  48.29 MB/s	    213193 comp_bytes	         5.139 ratio	  133843 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=5            	      94	  22660511 ns/op	  48.35 MB/s	    213193 comp_bytes	         5.139 ratio	  133843 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=5            	      94	  22690860 ns/op	  48.29 MB/s	    213193 comp_bytes	         5.139 ratio	  133843 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=6            	      88	  23867195 ns/op	  45.91 MB/s	    212921 comp_bytes	         5.146 ratio	  153485 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=6            	      88	  23730483 ns/op	  46.17 MB/s	    212921 comp_bytes	         5.146 ratio	  153485 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=6            	      88	  23858754 ns/op	  45.92 MB/s	    212921 comp_bytes	         5.146 ratio	  153485 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=6            	      91	  23834570 ns/op	  45.97 MB/s	    212921 comp_bytes	         5.146 ratio	  149102 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=6            	      87	  23842962 ns/op	  45.95 MB/s	    212921 comp_bytes	         5.146 ratio	  155013 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=6            	      88	  23822752 ns/op	  45.99 MB/s	    212921 comp_bytes	         5.146 ratio	  153485 B/op	       6 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=7            	      85	  24657335 ns/op	  44.43 MB/s	    212514 comp_bytes	         5.156 ratio	  225758 B/op	      20 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=7            	      85	  24727986 ns/op	  44.31 MB/s	    212514 comp_bytes	         5.156 ratio	  225758 B/op	      20 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=7            	      88	  24745768 ns/op	  44.28 MB/s	    212514 comp_bytes	         5.156 ratio	  220211 B/op	      20 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=7            	      86	  24735405 ns/op	  44.29 MB/s	    212514 comp_bytes	         5.156 ratio	  223866 B/op	      20 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=7            	      86	  24709949 ns/op	  44.34 MB/s	    212514 comp_bytes	         5.156 ratio	  223866 B/op	      20 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=7            	      86	  24708392 ns/op	  44.34 MB/s	    212514 comp_bytes	         5.156 ratio	  223866 B/op	      20 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=8            	      87	  27123319 ns/op	  40.39 MB/s	    212505 comp_bytes	         5.156 ratio	  366647 B/op	      20 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=8            	      87	  27078005 ns/op	  40.46 MB/s	    212505 comp_bytes	         5.156 ratio	  366647 B/op	      20 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=8            	      87	  27126359 ns/op	  40.39 MB/s	    212505 comp_bytes	         5.156 ratio	  366647 B/op	      20 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=8            	      87	  27077697 ns/op	  40.46 MB/s	    212505 comp_bytes	         5.156 ratio	  366647 B/op	      20 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=8            	      87	  27109738 ns/op	  40.41 MB/s	    212505 comp_bytes	         5.156 ratio	  366647 B/op	      20 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=8            	      76	  27174138 ns/op	  40.32 MB/s	    212505 comp_bytes	         5.156 ratio	  410590 B/op	      20 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=9            	      85	  28013514 ns/op	  39.11 MB/s	    212406 comp_bytes	         5.158 ratio	  573490 B/op	      20 allocs/op
BenchmarkCompress/dict=br.dict.bin/lib=brotli/level=9            	      85	  28138596 ns/op	  38.94 MB/s	    212406 comp_bytes	         5.158 ratio	  573490 B/op	      20 allocs/op
